longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
72.84693221,19.25813477,41,5253,818,4050,725,1.034087938,665584.5911,NEAR OCEAN
72.89092401,19.15322785,46,1353,1069,1518,1661,1.005241458,1505916.601,NEAR OCEAN
72.92865181,19.11371806,34,5151,1329,3401,1520,1.785796045,5834256.189,NEAR OCEAN
72.8080555,19.19431306,6,3829,1700,2362,1633,0.803993374,598448.705,NEAR OCEAN
72.82676255,19.21885449,17,1350,1588,732,1710,0.423179631,656882.3663,NEAR OCEAN
72.90387359,19.20559252,8,4109,1218,909,731,0.556340604,948759.5215,NEAR OCEAN
72.88451863,19.0690864,16,1881,1000,3821,1273,1.172813906,4197969.94,NEAR OCEAN
72.91334939,19.17076332,47,2060,561,2794,1522,0.294441729,1318842.99,NEAR OCEAN
72.79388862,19.25102918,45,3854,1160,4957,492,0.674260242,366003.9382,NEAR OCEAN
72.83551208,19.01884941,20,2059,1517,1610,1778,2.364235271,12850502.32,NEAR OCEAN
72.87241795,19.05116155,29,1905,1154,3253,1019,1.113744695,1863087.705,NEAR OCEAN
72.83675958,18.97797631,42,1344,791,3487,1872,0.610524269,2088171.301,NEAR OCEAN
72.91113396,19.06805996,9,2452,818,1148,2331,0.763980906,3912928.243,NEAR OCEAN
72.84006328,19.05080847,34,328,170,2888,980,1.654762594,8877877.471,NEAR OCEAN
72.94317554,19.16862288,44,5261,1526,656,906,0.842449808,1034552.108,NEAR OCEAN
72.93809542,19.08068733,7,535,119,496,1117,1.425723406,3803808.914,NEAR OCEAN
72.90065798,19.1175464,18,5770,764,1001,679,1.781105834,5699205.992,NEAR OCEAN
72.83996066,19.19225388,23,3314,1367,1905,2007,0.341296414,1216022.016,NEAR OCEAN
72.81487892,19.24372106,13,953,1885,1155,1134,0.855351166,543591.1156,NEAR OCEAN
72.83691653,19.08313231,44,1114,369,1429,302,0.440542124,2724333.613,NEAR OCEAN
72.83991069,19.23985224,20,5765,904,4378,646,0.741132395,1163907.736,NEAR OCEAN
72.83834919,19.20536381,17,3673,1299,3905,2436,0.604385243,894747.0499,NEAR OCEAN
72.89631259,19.02425826,48,5136,362,3281,2294,0.908532866,1073257.498,NEAR OCEAN
72.90966272,19.12675295,25,1473,1747,2061,1758,2.265168618,9292856.007,NEAR OCEAN
72.92217999,19.19053368,48,5462,307,1265,1711,0.515699739,1060184.197,NEAR OCEAN
72.88293102,19.20336986,25,5820,598,2657,1641,0.929218019,916283.6768,NEAR OCEAN
72.89599036,19.07328247,32,3251,1265,4478,376,0.864852771,4320874.962,NEAR OCEAN
72.88138472,19.24378039,42,4939,1683,4116,1446,0.462666222,1107334.187,NEAR OCEAN
72.87091494,19.11602916,45,2768,1015,2537,1247,1.121612104,2336935.509,NEAR OCEAN
72.81785847,18.96512754,33,2076,86,2507,742,0.589327437,2338712.445,NEAR OCEAN
72.87423861,19.22246927,36,3499,1310,4639,246,1.08200497,2028085.373,NEAR OCEAN
72.79836428,19.22134807,12,2127,1003,3982,1807,0.523516917,305887.235,NEAR OCEAN
72.89355803,19.16429276,14,2470,1360,2086,1626,0.604314645,1331061.75,NEAR OCEAN
72.94027348,19.08413054,32,2650,205,4249,1691,0.79327851,3072380.795,NEAR OCEAN
72.88363019,19.13274208,48,5363,166,3299,1336,0.472384983,1833892.363,NEAR OCEAN
72.86561976,19.10800611,48,3514,1805,440,481,0.991730883,2318063.736,NEAR OCEAN
72.90578948,19.05929777,13,5697,1926,4445,2295,1.183615286,2809552.53,NEAR OCEAN
72.94298576,19.16450421,22,3690,1522,1722,1831,0.47348205,1075923.064,NEAR OCEAN
72.87271371,19.22222404,12,705,1543,3406,1206,0.486147624,2122195.044,NEAR OCEAN
72.86133617,19.00953935,37,800,1739,1506,2038,0.310553874,2114717.216,NEAR OCEAN
72.88271738,19.13807063,20,3205,1752,3549,2447,0.696779873,1834830.472,NEAR OCEAN
72.82537155,19.10618569,41,2260,770,4292,150,0.590455636,1262796.449,NEAR OCEAN
72.84792456,18.96541724,5,4342,1952,3961,2384,0.261190507,1053610.626,NEAR OCEAN
72.85003427,19.08171907,46,5004,347,1445,609,1.024145768,2060498.236,NEAR OCEAN
72.91686805,19.08368507,15,3256,1408,167,1515,0.932110424,6104474.726,NEAR OCEAN
72.81450562,19.1653438,46,5136,823,604,1675,1.103309063,1376260.535,NEAR OCEAN
72.93122427,19.08870181,48,4804,1664,3326,874,1.585270719,4988719.109,NEAR OCEAN
72.89466216,19.05704464,13,5575,423,3369,745,0.831485594,2887719.24,NEAR OCEAN
72.83865999,19.21832314,33,3812,1891,2231,2110,1.066001265,1171861.374,NEAR OCEAN
72.96044458,19.12906961,36,5180,522,3247,1225,0.685208353,526005.7691,NEAR OCEAN
72.88533447,19.10366112,30,1959,540,3488,500,0.557333276,2012471.277,NEAR OCEAN
72.85421743,19.14188918,6,1339,1343,2311,2320,0.754262945,3489732.091,NEAR OCEAN
72.84387274,18.97714097,45,555,1897,849,2284,0.483713721,1472764.18,NEAR OCEAN
72.86039774,19.06817445,19,3343,1179,518,1072,0.91726335,2620018.901,NEAR OCEAN
72.845778,19.17314681,34,1126,1178,4560,1950,1.225291058,3610376.246,NEAR OCEAN
72.8419534,19.15793098,43,2515,1142,1237,356,1.401952653,7441092.861,NEAR OCEAN
72.89491899,19.14178045,15,1284,536,819,1126,1.2362713,2148726.888,NEAR OCEAN
72.84227379,19.03548312,23,1162,1726,3046,2458,1.685787532,8124549.653,NEAR OCEAN
72.86608517,19.16197163,8,4711,187,1402,363,0.723987534,2288640.341,NEAR OCEAN
72.84712378,19.23141827,32,3740,1572,1676,187,1.231940158,2091609.547,NEAR OCEAN
72.81034675,19.15140119,44,3687,886,154,2377,0.676792021,1212058.326,NEAR OCEAN
72.88019929,19.12330637,8,2921,1515,551,1760,1.23963869,2001753.307,NEAR OCEAN
72.91755013,19.15254712,28,2692,1226,1221,1847,0.659394055,1861836.177,NEAR OCEAN
72.85730382,19.18217102,33,4228,1030,582,1146,1.060182836,1757059.248,NEAR OCEAN
72.89949988,19.14959106,24,4078,495,363,2385,1.22885727,1729976.292,NEAR OCEAN
72.8534696,18.98641356,24,1240,845,2575,2342,0.968481779,1421261.234,NEAR OCEAN
72.87189871,19.16833119,28,1425,569,1869,1949,1.086341825,1701711.432,NEAR OCEAN
72.94441712,19.05417752,20,1692,111,3552,338,0.316524405,1013450.019,NEAR OCEAN
72.80070966,19.19022293,25,2117,680,2126,2421,0.578355305,538633.2404,NEAR OCEAN
72.84948688,19.09732193,39,4743,955,4792,985,0.696160399,2023139.733,NEAR OCEAN
72.91912946,19.18365158,23,4647,1314,4287,1694,0.234919127,1194120.753,NEAR OCEAN
72.91857829,19.08093553,47,424,1206,2108,1974,1.008068308,6934011.632,NEAR OCEAN
72.9054001,19.1741814,12,3758,532,3578,1857,0.63062583,1265851.232,NEAR OCEAN
72.8440147,19.26494542,46,1228,587,4065,2137,0.747488908,372570.6063,NEAR OCEAN
72.84903219,19.16450298,49,1597,375,4218,1059,0.930639905,6180519.617,NEAR OCEAN
72.97124513,19.1635884,8,1259,299,2476,2485,0.702027132,544572.609,NEAR OCEAN
72.81202282,19.23791292,31,5703,1041,3947,1326,0.64706536,322567.4907,NEAR OCEAN
72.82955057,19.23223264,22,3891,944,3385,2318,0.937833741,634814.8598,NEAR OCEAN
72.86278844,19.03945893,48,3963,1957,4092,1099,0.395900025,2561043.586,NEAR OCEAN
72.80572207,19.20486968,24,323,1887,3454,138,0.149486888,656539.0856,NEAR OCEAN
72.8177824,19.16239159,47,644,1609,3943,1879,0.842802138,1629690.375,NEAR OCEAN
72.81894214,19.24319621,16,4543,1210,629,928,0.672962414,526384.1417,NEAR OCEAN
72.8202388,19.16942615,11,343,1498,1624,914,1.060771272,1768422.143,NEAR OCEAN
72.81078005,19.16367716,39,2660,1071,3994,1330,0.883421808,1304056.643,NEAR OCEAN
72.80455258,19.17546146,23,1858,946,2644,2232,1.113413571,989791.4736,NEAR OCEAN
72.8437976,19.13834023,45,2631,1257,1748,1090,1.062600483,3593387.918,NEAR OCEAN
72.92156081,19.13682316,34,5116,1389,4864,1282,1.21736457,4535293.598,NEAR OCEAN
72.91798088,19.14131238,36,5346,128,4878,656,1.049444095,3683375.113,NEAR OCEAN
72.84029345,19.16563954,24,2468,1142,1716,1698,1.578511572,5400261.651,NEAR OCEAN
72.94914098,19.1489832,9,1400,199,4872,1366,0.497174102,1037373.866,NEAR OCEAN
72.85078573,19.17048115,16,5984,1445,3059,1291,0.800939392,3822796.068,NEAR OCEAN
72.9460418,19.03869663,22,4534,1075,870,2251,0.885883768,538671.1486,NEAR OCEAN
72.77984813,19.23559099,49,4037,1192,4158,308,0.243585892,28132.49596,NEAR OCEAN
72.85568127,18.99318269,37,1450,1298,3456,1569,1.041984504,1369172.45,NEAR OCEAN
72.94865075,19.06819398,10,342,376,4422,1976,0.230570245,1244238.791,NEAR OCEAN
72.9683856,19.16039792,35,1541,1119,3582,1221,0.956889361,533755.2875,NEAR OCEAN
72.860812,19.04204266,24,5184,977,3614,1218,1.053471502,2769059.042,NEAR OCEAN
72.93788336,19.12673751,48,4394,1313,4244,406,1.093896595,2966033.225,NEAR OCEAN
72.78411822,19.21716163,25,5544,336,4521,760,0.346045399,352682.367,NEAR OCEAN
72.79684228,19.20998362,29,1122,1386,2940,508,0.591799172,503273.0956,NEAR OCEAN
72.84372381,18.94003636,5,1871,241,2338,1740,1.302669082,3218213.962,NEAR OCEAN
72.86246667,19.26126563,30,5476,123,4883,1466,0.575723979,769783.5827,NEAR OCEAN
72.90144675,19.22932161,39,4788,1857,4214,128,0.311829079,849124.4771,NEAR OCEAN
72.88430272,19.03316834,44,1948,1854,1565,2184,1.145224967,1210969.591,NEAR OCEAN
72.87219355,19.00904308,49,2806,187,1552,863,0.88000884,1096022.631,NEAR OCEAN
72.79318417,19.24509986,28,1278,1784,2557,375,0.214451482,152647.6227,NEAR OCEAN
72.78851503,19.23498933,45,449,1197,893,668,0.82114156,163563.2518,NEAR OCEAN
72.90235073,19.06616494,10,1917,1962,2562,2167,1.076913182,3569201.935,NEAR OCEAN
72.86930665,19.22276259,39,3750,1255,4214,1862,1.178330254,2400605.144,NEAR OCEAN
72.83464458,19.06775353,34,4382,84,347,1150,1.790194473,9502985.264,NEAR OCEAN
72.81159989,18.91510736,6,4258,95,4300,1027,0.530713204,2237342.615,NEAR OCEAN
72.88637161,19.17493357,30,4225,360,289,265,0.286316178,1222984.499,NEAR OCEAN
72.91568293,19.03595704,18,3939,1499,3230,594,0.927992362,1279159.909,NEAR OCEAN
72.84408165,19.01116976,48,1433,166,1690,884,0.962413037,6046103.033,NEAR OCEAN
72.80472961,18.95161441,22,4010,199,3396,501,0.869797797,2262824.416,NEAR OCEAN
72.86865125,19.01688765,36,2675,1493,2629,1460,1.046742253,1676840.391,NEAR OCEAN
72.91139338,19.0605712,46,1834,1462,308,2002,0.698593504,2830271.739,NEAR OCEAN
72.80213992,19.17896436,29,5263,1918,4174,854,0.996461515,864173.8705,NEAR OCEAN
72.94079147,19.05962019,24,5671,987,2483,1354,0.595990798,1557185.1,NEAR OCEAN
72.89961396,19.0858098,6,4571,968,1740,1530,0.696679196,3484186.435,NEAR OCEAN
72.9033546,19.0365317,10,2159,923,4596,1010,0.845117942,1125527.77,NEAR OCEAN
72.94777892,19.0503356,21,4222,1193,4689,1243,0.86399535,690470.0153,NEAR OCEAN
72.89560452,19.03591606,27,2451,555,3995,1071,0.593005742,1359506.162,NEAR OCEAN
72.85952173,19.18209417,17,2468,231,1201,494,0.890832308,1652703.165,NEAR OCEAN
72.92199266,19.11110885,46,3005,671,3145,683,1.202690953,7710148.368,NEAR OCEAN
72.86005357,19.01918308,18,5149,624,4459,815,0.743742589,2610234.292,NEAR OCEAN
72.92653307,19.19877376,29,2380,201,2010,2478,0.57395639,922361.5233,NEAR OCEAN
72.87684679,19.18510778,45,1881,1976,2099,1163,0.661640079,1221606.396,NEAR OCEAN
72.83701065,19.19980687,20,5880,525,1286,928,0.945042219,810494.4014,NEAR OCEAN
72.86776742,19.19630356,5,1817,1466,3754,2321,0.745502133,1018063.443,NEAR OCEAN
72.880062,19.24585571,34,4562,1527,1515,1704,0.345065752,1109134.104,NEAR OCEAN
72.90167143,19.22663012,15,2378,1340,3757,1413,0.679172728,707222.2131,NEAR OCEAN
72.89450093,19.09734575,32,4799,1346,4050,370,1.30366646,2672203.185,NEAR OCEAN
72.7950161,19.15556914,39,1894,968,3101,2433,0.799067058,988679.9205,NEAR OCEAN
72.89412061,19.14309035,17,1737,1096,3376,896,0.675403826,1918290.124,NEAR OCEAN
72.90243164,19.06383469,39,506,1939,4604,2254,0.917519809,3555600.946,NEAR OCEAN
72.9235138,19.13939911,26,699,1434,1087,1975,1.125676164,3533019.874,NEAR OCEAN
72.85143985,19.00965737,30,678,601,3923,1440,0.890136967,3614049.871,NEAR OCEAN
72.90753662,19.2035623,33,3065,501,3573,1500,0.952833404,1033377.682,NEAR OCEAN
72.90496735,18.99948582,26,3520,221,281,1199,0.410330792,831307.9613,NEAR OCEAN
72.801416,19.25115327,33,3642,638,2824,1162,0.457907011,504726.0692,NEAR OCEAN
72.85664566,19.09795375,27,4302,765,2119,1933,0.486109173,1843905.896,NEAR OCEAN
72.88536976,19.09351943,20,3980,1216,2983,688,0.852933116,2089391.934,NEAR OCEAN
72.84951323,19.15254352,32,1554,1436,1241,1308,1.709873519,5168211.637,NEAR OCEAN
72.8040736,18.90158649,17,3452,1340,2038,2262,0.462597782,691396.256,NEAR OCEAN
72.88467408,19.01159717,48,3513,290,2612,2022,1.106018122,1065947.655,NEAR OCEAN
72.94688465,19.11658874,43,2718,497,4877,2481,0.275045949,1637207.652,NEAR OCEAN
72.88294954,19.06800317,5,5445,906,2774,498,0.946127315,3824103.231,NEAR OCEAN
72.95424346,19.13447854,47,4063,541,2721,1829,0.381527914,1036946.462,NEAR OCEAN
72.92822806,19.1762269,46,461,1843,955,410,0.489707367,1019445.838,NEAR OCEAN
72.84302718,19.06509528,44,1791,725,1642,2265,1.408890623,8361968.595,NEAR OCEAN
72.78273847,19.19674459,49,1555,736,1784,2291,0.276566598,457491.6764,NEAR OCEAN
72.90425422,19.02466976,35,1349,1006,1731,1615,0.831086944,877180.3458,NEAR OCEAN
72.81576622,19.16300293,7,760,1763,4058,1725,0.696900472,1441326.279,NEAR OCEAN
72.89723654,19.19757299,21,4713,590,3732,2411,0.531797678,996151.0082,NEAR OCEAN
72.89453809,19.14615265,20,3716,901,1103,2425,0.435274676,1895271.727,NEAR OCEAN
72.93247513,19.06844839,47,2830,262,2154,249,0.932757112,3619513.465,NEAR OCEAN
72.89207333,19.22307659,10,3898,676,4539,312,0.322723324,1131200.512,NEAR OCEAN
72.94721351,19.15920434,32,2803,981,2670,380,0.405090017,836004.5051,NEAR OCEAN
72.91589277,19.07871291,20,5423,1984,4143,2181,1.514757374,5838620.498,NEAR OCEAN
72.84216058,19.20460791,40,2133,679,704,2094,0.245840906,886912.3601,NEAR OCEAN
72.87328588,19.16155869,34,1082,968,2317,2430,0.934025077,1643097.852,NEAR OCEAN
72.83421915,19.24592372,48,1693,1912,3961,2321,0.913589445,625173.2718,NEAR OCEAN
72.80279457,18.96257839,14,3097,987,1611,1393,1.152036126,1914072.533,NEAR OCEAN
72.8182988,19.1465064,44,2750,1066,2656,1757,0.727137807,1671477.374,NEAR OCEAN
72.93317817,19.07670005,13,3392,1336,491,1836,1.034352954,5118903.686,NEAR OCEAN
72.86793652,19.17367171,47,1963,1823,4685,2045,1.045467181,1748534.699,NEAR OCEAN
72.86565722,19.11300711,36,3419,1668,936,495,0.874440811,2542938.879,NEAR OCEAN
72.78030103,19.22204299,7,5200,977,2975,1937,0.957105916,44727.36828,NEAR OCEAN
72.80455938,19.14996918,24,5713,1398,2010,616,0.883413538,906583.6162,NEAR OCEAN
72.91019476,19.11651014,25,4825,446,1043,2477,2.151698063,11752893.27,NEAR OCEAN
72.86143138,19.20490557,31,1211,1204,2363,2065,0.756878139,1372417.363,NEAR OCEAN
72.81636624,19.17337603,39,4833,1979,2705,235,0.863906584,1259957.451,NEAR OCEAN
72.79116584,19.25563941,5,656,1064,746,1785,0.981219151,491564.144,NEAR OCEAN
72.81281127,19.15914107,31,1316,329,2469,1484,1.061521136,1214607.414,NEAR OCEAN
72.83265968,18.92270381,30,1165,819,998,2255,0.862423775,4649768.72,NEAR OCEAN
72.83960737,18.99695699,19,777,1909,3683,960,1.534548451,3756746.279,NEAR OCEAN
72.86341864,19.11010954,37,439,1186,4604,96,0.393273183,2612314.23,NEAR OCEAN
72.84289631,19.08177359,39,5663,1385,3261,1235,0.628592934,2507393.116,NEAR OCEAN
72.93664042,19.09620982,5,2480,474,327,2314,1.399779728,3180777.519,NEAR OCEAN
72.90734303,19.05548775,31,5511,778,923,1218,0.8785241,2441116.582,NEAR OCEAN
72.92394121,19.03239712,37,2312,661,716,1379,0.92511315,1080846.975,NEAR OCEAN
72.93536242,19.15946775,10,1554,1166,1705,1664,1.14015649,1400658.75,NEAR OCEAN
72.90025715,19.14176798,49,3810,1933,227,2222,1.35262063,2499973.21,NEAR OCEAN
72.89128182,19.14313969,13,1210,958,3707,1236,0.992823486,1806638.375,NEAR OCEAN
72.90663688,19.10976167,13,1132,924,2227,912,1.130342672,6714148.627,NEAR OCEAN
72.87858352,19.14540132,12,1962,1407,172,284,0.557899685,1652255.435,NEAR OCEAN
72.95082281,19.12032464,5,575,1165,411,715,0.376619701,1343280.726,NEAR OCEAN
72.88063501,19.22942366,18,2601,973,1832,121,0.420365407,1571784.258,NEAR OCEAN
72.84426762,18.94274535,31,5136,638,3699,2427,1.297622163,2805169.669,NEAR OCEAN
72.91076889,19.04669829,6,4047,209,2881,2039,0.683632434,1806341.227,NEAR OCEAN
72.79269945,19.2143261,36,1444,498,4567,2010,0.833999356,288418.7521,NEAR OCEAN
72.9404357,19.02813099,40,1753,1698,3212,1095,0.444040461,447793.2843,NEAR OCEAN
72.87368906,19.17726642,34,2392,1456,3219,1924,0.293425661,1220329.203,NEAR OCEAN
72.81876311,18.99205076,31,981,1596,3144,270,1.2183149,8436311.218,NEAR OCEAN
72.96683762,19.14890963,17,3533,1463,252,1462,0.606132219,656496.3641,NEAR OCEAN
72.90166633,19.04291743,10,2840,193,1737,1741,0.328862758,1679146.639,NEAR OCEAN
72.79985953,19.25390254,47,2966,707,4550,1280,0.589527953,448325.9205,NEAR OCEAN
72.85849004,19.04829099,47,3161,1951,4847,135,0.543741055,2982467.765,NEAR OCEAN
72.872589,19.05649519,25,3837,318,3360,863,0.491470012,2085062.733,NEAR OCEAN
72.94893929,19.14503971,16,1269,142,2242,1782,0.901364599,1214917.919,NEAR OCEAN
72.95597405,19.15766736,12,4064,1098,3490,2258,0.679833257,900808.0637,NEAR OCEAN
72.85029781,19.24168785,15,2335,1188,610,691,0.3029077,1768198.745,NEAR OCEAN
72.93506504,19.11439895,9,380,709,1096,1632,0.875403491,3590787.107,NEAR OCEAN
72.83898196,19.05612001,31,5543,1315,550,589,2.185534075,12329356.6,NEAR OCEAN
72.8394087,19.01483861,12,4693,611,4735,1568,2.163894611,8970232.655,NEAR OCEAN
72.82754071,19.20574603,46,934,558,3724,1399,0.883961,792238.9436,NEAR OCEAN
72.85252598,19.18935307,30,873,710,1627,2342,0.969198738,1313374.781,NEAR OCEAN
72.84861498,18.97411268,30,3175,1371,792,340,1.091180044,1078977.83,NEAR OCEAN
72.94053031,19.11519077,28,4567,1309,2521,668,1.269540648,2608809.178,NEAR OCEAN
72.81797908,18.96698129,19,4798,924,1272,1383,0.878064689,2329081.228,NEAR OCEAN
72.92793956,19.14759719,33,1599,402,2487,951,1.084131781,2045070.052,NEAR OCEAN
72.89989304,19.08115919,45,661,1241,4599,1093,1.318979192,3862132.919,NEAR OCEAN
72.82418907,18.93033181,20,2348,938,247,575,2.131780048,11908318.49,NEAR OCEAN
72.87635512,19.06443726,8,5424,1878,1659,2244,0.876423582,2748048.172,NEAR OCEAN
72.94322773,19.17862394,11,5949,1650,4090,1567,0.756220615,853462.9412,NEAR OCEAN
72.9314452,19.08646218,28,1144,1316,3639,413,1.494423487,5224926.402,NEAR OCEAN
72.83237755,19.14687405,49,5855,551,1378,2417,0.44233327,2916610.395,NEAR OCEAN
72.83661351,18.94378735,5,849,715,1366,1879,1.499231856,5037950.478,NEAR OCEAN
72.87892184,19.16304365,9,3810,1913,744,1298,0.541227909,1413948.839,NEAR OCEAN
72.85231523,19.03063721,11,5026,877,3498,2045,0.835836398,4964228.641,NEAR OCEAN
72.84145736,19.04855827,22,3381,1169,167,1635,1.695979851,7906005.277,NEAR OCEAN
72.88595771,19.11532244,14,1101,1458,3152,2125,0.838996389,2263486.508,NEAR OCEAN
72.81671116,19.20796515,45,1532,753,2149,809,0.289599831,428774.2204,NEAR OCEAN
72.84283193,19.0747667,40,670,1715,4542,1161,1.012593539,4463193.285,NEAR OCEAN
72.81167939,19.23467729,13,4562,894,1747,1766,0.389466644,409019.4783,NEAR OCEAN
72.88351987,19.03187158,18,4143,1774,3240,460,0.725022474,1080350.931,NEAR OCEAN
72.84451949,19.09631769,24,527,1609,911,239,0.465900203,1805669.253,NEAR OCEAN
72.79545241,19.14113236,5,3733,1139,2817,955,0.940008337,916061.9028,NEAR OCEAN
72.80271221,19.21957422,34,3034,1990,989,2418,0.295701199,484263.6197,NEAR OCEAN
72.92877415,19.19114991,9,2335,1947,3458,178,0.516718946,1049813.198,NEAR OCEAN
72.85114391,19.03495136,24,4937,1266,2428,1320,1.643709038,5028165.236,NEAR OCEAN
72.91182543,18.99981863,24,2537,1430,476,1243,1.035644479,799999.0455,NEAR OCEAN
72.87579172,19.08686763,24,4325,257,2147,2218,1.200552992,1947124.084,NEAR OCEAN
72.77991171,19.22836757,31,4010,107,4958,1385,0.259112772,133210.1937,NEAR OCEAN
72.84801388,19.03388356,10,5543,1199,2088,536,1.290841828,6258495.57,NEAR OCEAN
72.85301246,19.13736391,26,1503,81,1581,1424,0.972627017,3614914.571,NEAR OCEAN
72.85844022,19.17521017,17,2921,172,2284,1583,1.140327991,2282248.843,NEAR OCEAN
72.88771373,19.11496681,29,5327,587,4190,863,1.163363315,2629642.272,NEAR OCEAN
72.80417272,19.17481863,5,2587,916,670,2447,0.813417126,1060289.392,NEAR OCEAN
72.88425039,19.04202203,47,4444,718,2068,2459,0.298757108,1544583.738,NEAR OCEAN
72.92261852,19.0437551,28,1445,495,1272,1854,0.212175717,1179194.703,NEAR OCEAN
72.96112751,19.1499843,47,5115,763,4545,1890,0.229953264,669039.7714,NEAR OCEAN
72.84686324,19.00955448,46,2249,1387,3123,1077,1.660457834,4740417.356,NEAR OCEAN
72.8338416,19.11240457,46,4987,1831,2560,2281,0.483359891,2373822.362,NEAR OCEAN
72.87051418,19.1083992,22,3043,1399,2866,373,1.252680223,2051797.902,NEAR OCEAN
72.86331664,19.1940247,14,5977,140,2383,2073,0.402592195,1201285.389,NEAR OCEAN
72.87036119,19.01280172,13,1385,829,4633,941,0.302816672,1205852.03,NEAR OCEAN
72.91041015,19.09478409,5,3238,548,3500,2001,0.668463826,4530209.141,NEAR OCEAN
72.88686125,19.16126575,33,964,1151,3535,1631,0.841548883,1203938.607,NEAR OCEAN
72.92032021,19.18792086,13,5214,1137,2467,2257,0.508243656,972716.2962,NEAR OCEAN
72.87638096,19.21814292,11,1169,1083,362,1028,1.056789934,1670192.175,NEAR OCEAN
72.94271662,19.17217223,30,2739,1050,2921,690,1.10937894,820010.1434,NEAR OCEAN
72.85634464,19.06120135,11,2765,991,4043,228,1.094053011,3415423.807,NEAR OCEAN
72.85202283,19.00938128,24,5046,1473,3855,233,1.151427816,3506239.939,NEAR OCEAN
72.91448337,19.04112639,36,3906,1452,283,1746,0.22056954,1317198.807,NEAR OCEAN
72.85712047,19.12587718,36,5410,930,4329,1010,1.608946341,4880655.548,NEAR OCEAN
72.89626481,19.14362889,38,4737,530,393,1827,0.875775748,2102620.064,NEAR OCEAN
72.85221856,19.0017698,37,3582,518,2326,2188,0.434235686,2513794.534,NEAR OCEAN
72.79064851,19.14949118,16,1893,278,3367,215,0.435557652,901159.1708,NEAR OCEAN
72.82805431,19.12937245,35,3735,753,2086,293,0.749515983,1860728.052,NEAR OCEAN
72.80348804,19.20357786,33,2922,1322,171,584,0.978916657,651795.7164,NEAR OCEAN
72.81587285,19.19646649,20,837,690,1414,2409,1.063037201,690591.3839,NEAR OCEAN
72.85713307,18.99835985,20,4917,762,4116,247,1.074517724,1777784.571,NEAR OCEAN
72.81791687,18.91668019,18,1667,293,699,929,1.435867731,3229215.679,NEAR OCEAN
72.81045871,19.16124898,5,5425,1057,992,443,1.120472707,1185507.464,NEAR OCEAN
72.93090191,19.05179461,14,1059,1262,588,587,0.880866684,1439237.987,NEAR OCEAN
72.86907154,19.13691987,36,2831,587,863,1738,0.403896004,2086338.524,NEAR OCEAN
72.80647098,19.23041657,32,2298,1751,3145,1136,0.929647361,376378.4675,NEAR OCEAN
72.79013021,19.24779395,33,4472,888,1260,2383,0.465944332,380982.118,NEAR OCEAN
72.85445369,19.03758992,7,1488,748,2086,866,1.164969249,3840625.089,NEAR OCEAN
72.84294255,18.96344794,24,4998,338,1455,292,1.114852131,1231441.891,NEAR OCEAN
72.86538733,19.05059325,14,857,498,3434,2284,0.525197399,2244228.931,NEAR OCEAN
72.91040424,19.00397861,39,5172,1528,1487,1020,0.980551554,976535.2171,NEAR OCEAN
72.86229757,19.1676925,25,2046,298,2350,2122,0.569604189,2536007.718,NEAR OCEAN
72.88235675,19.11742356,25,1857,1843,4191,1686,0.910712719,2225125.546,NEAR OCEAN
72.83996555,18.97647055,29,1755,1641,1183,1083,0.573930554,1551382.902,NEAR OCEAN
72.85744391,19.15179906,49,3615,1123,2713,2385,0.773334418,3685960.75,NEAR OCEAN
72.94377607,19.05707351,28,2629,1619,4679,664,1.144064089,1203695.866,NEAR OCEAN
72.79171793,19.23811836,14,4202,1533,2715,2062,0.101378132,254880.8145,NEAR OCEAN
72.80656211,19.15800734,7,5135,418,3931,789,0.295821265,1195738.471,NEAR OCEAN
72.88819123,19.11704228,14,828,894,1197,1505,0.473153111,2540956.419,NEAR OCEAN
72.84795036,19.0740256,28,3322,88,2068,1323,1.227590571,3795271.735,NEAR OCEAN
72.80915799,19.1938049,24,5463,1105,2773,1257,0.233674833,645560.254,NEAR OCEAN
72.8098366,19.21823764,13,4788,197,3244,371,0.630916165,304220.2374,NEAR OCEAN
72.93398379,19.11126053,32,5680,1365,4012,2233,0.942306226,3759923.968,NEAR OCEAN
72.82164598,19.21999538,6,1539,1367,865,1247,0.243236983,461709.7824,NEAR OCEAN
72.81838566,18.99427897,48,2081,1193,3185,964,2.429447897,10114950.53,NEAR OCEAN
72.8788427,19.02719767,23,5363,426,849,262,0.28941951,1113590.507,NEAR OCEAN
72.83236615,19.07444722,5,1103,287,2036,1480,1.538046703,5200325.193,NEAR OCEAN
72.79379616,19.16848888,48,1661,604,4109,1043,0.526960153,885098.9729,NEAR OCEAN
72.90538727,19.062462,30,2592,761,2899,2049,0.787501549,3110635.523,NEAR OCEAN
72.85030283,19.00066769,7,888,1426,2625,942,0.749550196,2555601.12,NEAR OCEAN
72.94399065,19.03604114,24,4462,758,3746,880,1.006872566,672773.4147,NEAR OCEAN
72.81881554,19.17444645,7,1950,1251,2411,1239,0.392125852,1305451.5,NEAR OCEAN
72.89985292,19.21140908,8,4539,537,994,1053,0.267206034,920805.0736,NEAR OCEAN
72.79511459,19.22610679,15,3255,483,2166,1655,0.430158135,235090.4672,NEAR OCEAN
